311.5810 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
311.5810 	EXP 	text: height = 0.05
311.5810 	EXP 	text: height = 0.05
311.5810 	EXP 	text: height = 0.05
311.5810 	EXP 	text: text = 'ORANGE'
311.5810 	EXP 	fixation: autoDraw = True
312.0810 	EXP 	fixation: autoDraw = False
312.0810 	EXP 	text: autoDraw = True
313.3168 	EXP 	New trial (rep=2, index=1): {'word': 'PURPLE', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b'}
313.3240 	DATA 	Keypress: o
313.3310 	EXP 	fixation: autoDraw = False
313.3310 	EXP 	text: autoDraw = False
313.3310 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
313.3310 	EXP 	text: height = 0.05
313.3310 	EXP 	text: height = 0.05
313.3310 	EXP 	text: height = 0.05
313.3310 	EXP 	text: text = 'PURPLE'
313.3310 	EXP 	fixation: autoDraw = True
313.8309 	EXP 	fixation: autoDraw = False
313.8309 	EXP 	text: autoDraw = True
315.6668 	EXP 	New trial (rep=2, index=2): {'word': 'RED', 'colour': 'orange', 'stim_condition': 'I', 'correct_res': 'o'}
315.6727 	DATA 	Keypress: b
315.6814 	EXP 	fixation: autoDraw = False
315.6814 	EXP 	text: autoDraw = False
315.6814 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
315.6814 	EXP 	text: height = 0.05
315.6814 	EXP 	text: height = 0.05
315.6814 	EXP 	text: height = 0.05
315.6814 	EXP 	text: text = 'RED'
315.6814 	EXP 	fixation: autoDraw = True
316.1810 	EXP 	fixation: autoDraw = False
316.1810 	EXP 	text: autoDraw = True
317.2165 	EXP 	New trial (rep=2, index=3): {'word': 'PURPLE', 'colour': 'purple', 'stim_condition': 'C', 'correct_res': 'p'}
317.2230 	DATA 	Keypress: o
317.2311 	EXP 	fixation: autoDraw = False
317.2311 	EXP 	text: autoDraw = False
317.2311 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
317.2311 	EXP 	text: height = 0.05
317.2311 	EXP 	text: height = 0.05
317.2311 	EXP 	text: height = 0.05
317.2311 	EXP 	text: text = 'PURPLE'
317.2311 	EXP 	fixation: autoDraw = True
